Transaction_ID,Date_Time,Branch,Product_Name,Size,Unit_Price,Quantity,Discount_Rate,Topping_Type,Customer_ID,Customer_Age,Customer_Gender,Membership_Status,Payment_Method,Order_Source,Delivery_Time_Min,Delivery_Distance_KM,Staff_ID,Temperature_Celsius,Humidity_Percent,Store_Rating,Is_Public_Holiday,Category,Region,Is_Weekend,Hour_of_Day,Tax_Amount
105662,28/02/2024 23:15,Giza-Zayed,Om Ali Cream,Small,54.5,4,0.05,None,76695,74,Female,Silver,Instapay,Talabat,33,2.7,125,32.8,80.4,2,0,Traditional,Greater Cairo,0,23,30.52
105779,01/03/2024 04:30,Riyadh-Olaya,Ice Cream Mango,Small,132.12,3,0,Lotus,55092,,Male,,Cash,Mobile App,117,9.3,131,18.1,44.5,,0,Ice Cream,KSA,1,4,55.49
103619,07/02/2024 16:30,Mansoura-Mashaya,Rice Pudding Nuts,Small,104.55,8,0.1,Pistachio,76346,30,Female,Gold,Cash,Mobile App,16,11.9,129,37.5,81.8,,0,Traditional,Delta,0,16,117.1
106846,12/03/2024 07:15,Giza-Zayed,Qishtouza Nutella,Medium,46.5,9,0,Lotus,74117,16,Male,Bronze,Cash,ElMenus,30,9.8,137,41.8,83.1,,0,Modern,Greater Cairo,0,7,58.59
100840,09/01/2024 17:45,Mansoura-Mashaya,Om Ali Cream,Medium,121.8,9,0,Nuts,61849,37,Female,Silver,Wallet,Mobile App,105,2.4,113,43.4,51.1,3,0,Traditional,Delta,0,17,153.47
104597,17/02/2024 21:00,Giza-Zayed,Sweet Koshary Mix,Large,110.27,11,0,Nutella,67544,,Male,Gold,Cash,ElMenus,61,7.3,131,33.7,28.5,2,0,Signature,Greater Cairo,1,21,169.82
107497,19/03/2024 02:00,Cairo-Zamalek,Rice Pudding Nuts,Medium,97.65,9,0,Pistachio,74553,,Female,None,Credit Card,Talabat,104,6.1,110,44.7,48,,0,Traditional,Greater Cairo,0,2,123.04
100142,02/01/2024 11:15,Cairo-Nasr City,Rice Pudding Nuts,Medium,64.34,8,0.15,Lotus,85941,20,Male,None,Credit Card,ElMenus,15,1.8,119,33.2,75.6,4,0,Traditional,Greater Cairo,0,11,72.06
102598,28/01/2024 01:15,Mansoura-Mashaya,Qishtouza Nutella,Medium,154.6,5,0,Pistachio,88700,33,Male,Bronze,Credit Card,Mobile App,54,8.6,147,25.2,73.7,,0,Modern,Delta,1,1,108.22
106702,10/03/2024 19:15,Cairo-Zamalek,Ice Cream Mango,Small,57.72,8,0,Nuts,62392,23,Male,Bronze,Cash,Talabat,61,1.8,121,18.3,66.6,3,0,Ice Cream,Greater Cairo,1,19,64.65
107757,21/03/2024 19:00,Dubai-Marina,Rice Pudding Oven,Large,86.33,6,0.1,Nutella,83595,49,Female,Bronze,Instapay,ElMenus,30,3.2,131,31.9,58.6,2,0,Traditional,UAE,0,19,72.52
101378,15/01/2024 08:15,Mansoura-Mashaya,Rice Pudding Nuts,Medium,144.33,7,0,Lotus,79444,36,Female,Gold,Credit Card,Mobile App,82,5.5,131,29,89.4,4,0,Traditional,Delta,0,8,141.44
103675,08/02/2024 06:30,Dubai-Marina,Rice Pudding Nuts,Large,111.44,11,0,None,83044,14,Female,Silver,Cash,ElMenus,87,8,127,39.6,78.8,5,0,Traditional,UAE,0,6,171.62
108771,01/04/2024 08:30,Giza-Zayed,Om Ali Cream,Medium,168.01,10,0,Nuts,67870,46,Male,Silver,Wallet,ElMenus,98,4.8,123,38.6,50.5,,0,Traditional,Greater Cairo,0,8,235.21
109896,13/04/2024 01:45,Giza-Zayed,Qishtouza Nutella,Large,148.33,2,0.05,Pistachio,74911,60,Male,Bronze,Wallet,Mobile App,97,13.9,111,18.1,75.5,5,0,Modern,Greater Cairo,1,1,41.53
106363,07/03/2024 06:30,Mansoura-Mashaya,Qishtouza Lotus,Large,146.1,6,0.1,Nuts,72956,51,Female,Silver,Instapay,In-store,60,12,115,17.2,22.1,1,0,Modern,Delta,0,6,122.72
104742,19/02/2024 09:15,Tanta-Saeed,Qishtouza Nutella,Medium,73.71,10,0,Nutella,53211,67,Female,Gold,Instapay,Mobile App,95,8.2,117,36.8,61.6,,0,Modern,Delta,0,9,103.19
103809,09/02/2024 16:00,Cairo-Nasr City,Rice Pudding Nuts,Medium,83.44,1,0,None,83000,48,,Bronze,Wallet,Mobile App,119,14.3,125,25.4,33.5,2,0,Traditional,Greater Cairo,1,16,11.68
101139,12/01/2024 20:30,Giza-Zayed,Rice Pudding Oven,Medium,63.01,5,0.15,None,51033,30,Male,,Wallet,ElMenus,119,11.9,119,32.9,77.9,,0,Traditional,Greater Cairo,1,20,44.11
102258,24/01/2024 12:15,Tanta-Saeed,Rice Pudding Oven,Medium,93.85,10,0,,59264,,Female,Bronze,Cash,ElMenus,15,13.8,129,37.2,50.2,2,0,Traditional,Delta,0,12,131.39
107866,22/03/2024 22:15,Mansoura-Mashaya,Super B.Laban,Small,43.64,3,0,Lotus,82863,12,Female,Bronze,Instapay,Mobile App,26,10.7,147,38.5,53.8,4,0,Signature,Delta,1,22,18.33
101788,19/01/2024 14:45,Giza-Zayed,Qishtouza Lotus,Medium,115.46,10,0,,73916,33,Female,Silver,Wallet,In-store,92,13.9,134,27.6,55.4,5,0,Modern,Greater Cairo,1,14,161.64
103939,11/02/2024 00:30,Mansoura-Mashaya,Rice Pudding Oven,Medium,79.52,7,0.1,Nutella,85919,,Female,,Instapay,Mobile App,86,9.2,121,36.3,35.4,5,0,Traditional,Delta,1,0,77.93
109317,07/04/2024 01:00,Cairo-Zamalek,Qishtouza Nutella,Small,91.79,11,0,Nutella,57256,68,Male,Gold,Credit Card,Talabat,47,13.9,118,33.2,36.8,2,1,Modern,Greater Cairo,1,1,141.36
104647,18/02/2024 09:30,Riyadh-Olaya,Sweet Koshary Mix,Large,140.33,3,0.1,,66817,20,Female,,Wallet,ElMenus,14,1.7,103,27.7,23.1,3,0,Signature,KSA,1,9,58.94
100460,05/01/2024 18:45,Alex-Stanly,Super B.Laban,Medium,101.96,5,0,None,78734,16,Female,None,Instapay,Talabat,102,1.9,103,16.1,41.2,4,0,Signature,Alexandria,1,18,71.37
106116,04/03/2024 16:45,Alex-Stanly,Sweet Koshary Mix,Large,48.05,2,0.1,None,76551,28,Female,,Cash,In-store,11,8.5,141,43.5,52.4,3,0,Signature,Alexandria,0,16,13.45
109543,09/04/2024 09:30,Giza-Zayed,Rice Pudding Nuts,Small,165.35,9,0,,54819,27,Male,,Credit Card,ElMenus,94,13.9,118,36.9,80.5,,1,Traditional,Greater Cairo,0,9,208.34
100949,10/01/2024 21:00,Tanta-Saeed,Qishtouza Lotus,Medium,70.03,1,0,Nutella,66663,62,Female,Gold,Wallet,Talabat,57,9.7,141,28,66.9,3,0,Modern,Delta,0,21,9.8
103701,08/02/2024 13:00,Alex-Stanly,Qishtouza Nutella,Large,160.24,3,0,Nuts,79366,,Male,None,Cash,ElMenus,37,10.4,112,37.2,34.7,2,0,Modern,Alexandria,0,13,67.3
101337,14/01/2024 22:00,Alex-Stanly,Om Ali Cream,Medium,136.05,7,0,Lotus,77564,74,Male,None,Credit Card,ElMenus,46,1.4,143,40.2,83.2,3,0,Traditional,Alexandria,1,22,133.33
106371,07/03/2024 08:30,Dubai-Marina,Qishtouza Lotus,Medium,51.12,5,0,Lotus,51897,67,Female,Silver,Wallet,ElMenus,10,12.4,122,34.5,52.7,4,0,Modern,UAE,0,8,35.78
104629,18/02/2024 05:00,Alex-Stanly,Super B.Laban,Medium,171.24,8,0.15,Lotus,73378,26,Male,Silver,Wallet,Mobile App,115,14.7,117,36.4,54.2,,0,Signature,Alexandria,1,5,191.79
106287,06/03/2024 11:30,Cairo-Nasr City,Super B.Laban,Large,86.51,4,0.15,Lotus,74086,55,Male,Gold,Credit Card,In-store,84,11,104,29.1,62.5,2,0,Signature,Greater Cairo,0,11,48.45
105926,02/03/2024 17:15,Giza-Zayed,Rice Pudding Oven,Large,53.42,10,0.15,Lotus,87489,55,Female,Gold,Cash,ElMenus,58,9.5,146,31.1,61.6,2,0,Traditional,Greater Cairo,1,17,74.79
105935,02/03/2024 19:30,Dubai-Marina,Super B.Laban,Medium,141.87,8,0,,61609,37,Male,Silver,Credit Card,In-store,18,1.2,149,17.6,49.9,1,0,Signature,UAE,1,19,158.89
106041,03/03/2024 22:00,Tanta-Saeed,Qishtouza Nutella,Small,82.88,10,0,Nuts,56403,13,Female,None,Wallet,Talabat,96,7,106,29.4,58.7,4,0,Modern,Delta,1,22,116.03
100442,05/01/2024 14:15,Riyadh-Olaya,Qishtouza Nutella,Large,77.48,2,0,,83958,55,Female,Bronze,Credit Card,ElMenus,107,1.2,146,19,77.4,,0,Modern,KSA,1,14,21.69
106660,10/03/2024 08:45,Alex-Stanly,Rice Pudding Oven,Small,71.2,1,0,None,82360,24,Male,Gold,Credit Card,Mobile App,27,8.9,142,36.8,46.3,2,0,Traditional,Alexandria,1,8,9.97
101603,17/01/2024 16:30,Cairo-Zamalek,Super B.Laban,Large,141.86,9,0,Pistachio,79287,34,,Silver,Cash,Mobile App,59,1.5,115,31.2,62.6,,0,Signature,Greater Cairo,0,16,178.74
102239,24/01/2024 07:30,Giza-Zayed,Qishtouza Nutella,Medium,151.05,8,0,None,54944,,Female,Bronze,Credit Card,ElMenus,10,5.3,146,43.8,63.6,4,0,Modern,Greater Cairo,0,7,169.18
100640,07/01/2024 15:45,Riyadh-Olaya,Rice Pudding Oven,Medium,53.05,3,0.1,None,71060,30,,Gold,Instapay,In-store,42,13.1,149,29.1,63.6,2,0,Traditional,KSA,1,15,22.28
109821,12/04/2024 07:00,Dubai-Marina,Ice Cream Mango,Medium,162.68,-5,0,None,67564,58,Male,None,Wallet,Mobile App,27,0.7,106,33.8,80.1,5,0,Ice Cream,UAE,1,7,159.43
103831,09/02/2024 21:30,Giza-Zayed,Rice Pudding Nuts,Medium,100.36,2,0.15,Pistachio,76460,35,Female,,Cash,Mobile App,69,14.6,127,26.3,83.2,1,0,Traditional,Greater Cairo,1,21,28.1
109396,07/04/2024 20:45,Cairo-Nasr City,Rice Pudding Nuts,Medium,103.79,8,0,,82775,26,Male,Bronze,Credit Card,Mobile App,85,9,104,29.2,79.4,3,0,Traditional,Greater Cairo,1,20,116.24
106145,05/03/2024 00:00,Cairo-Nasr City,Qishtouza Nutella,Medium,79.39,8,0,None,79304,14,Female,Silver,Instapay,ElMenus,24,2.1,140,37.2,75.5,1,0,Modern,Greater Cairo,0,0,88.92
107986,24/03/2024 04:15,Dubai-Marina,Om Ali Cream,Medium,116.16,11,0,None,52055,40,Female,Gold,Credit Card,ElMenus,113,5.4,127,42.7,51.8,1,0,Traditional,UAE,1,4,178.89
109053,04/04/2024 07:00,Riyadh-Olaya,Om Ali Cream,Large,135.67,11,0,,84021,17,Female,Silver,Credit Card,ElMenus,40,3,144,20.5,45.1,5,0,Traditional,KSA,0,7,208.93
106345,07/03/2024 02:00,Tanta-Saeed,Ice Cream Mango,Medium,76.26,4,0.05,,76756,46,Male,Bronze,Credit Card,In-store,96,10.2,143,37.4,80.3,5,0,Ice Cream,Delta,0,2,42.71
102502,27/01/2024 01:15,Dubai-Marina,Rice Pudding Oven,Small,55.34,9,0.1,Nuts,83974,12,Female,,Wallet,Mobile App,76,11.3,129,41.9,80.9,3,0,Traditional,UAE,1,1,69.73
101959,21/01/2024 09:30,Mansoura-Mashaya,Qishtouza Lotus,Medium,137.89,3,0,,76932,33,Female,None,Cash,In-store,53,9.1,146,33.8,72.1,2,0,Modern,Delta,1,9,57.91
101071,12/01/2024 03:30,Mansoura-Mashaya,Super B.Laban,Medium,58.6,11,0.15,Nutella,78192,38,,Bronze,Instapay,ElMenus,15,1,133,25.4,78.7,1,0,Signature,Delta,1,3,90.24
100156,02/01/2024 14:45,Cairo-Zamalek,Rice Pudding Oven,Medium,66.63,11,0,Lotus,57665,61,Female,Silver,Cash,ElMenus,69,14.6,144,28.7,80.8,5,0,Traditional,Greater Cairo,0,14,102.61
102296,24/01/2024 21:45,Giza-Zayed,Qishtouza Nutella,Large,62.29,6,0,Lotus,58271,70,Male,Gold,Instapay,ElMenus,51,14.3,127,40.5,75.8,1,1,Modern,Greater Cairo,0,21,52.32
109802,12/04/2024 02:15,Riyadh-Olaya,Qishtouza Lotus,Small,110.56,8,0,Nutella,70951,57,Male,Gold,Credit Card,ElMenus,114,12.3,101,18.4,23.2,1,0,Modern,KSA,1,2,123.83
104579,17/02/2024 16:30,Riyadh-Olaya,Qishtouza Lotus,Small,53.09,4,0.15,,69389,25,Female,Gold,Wallet,ElMenus,71,8.1,143,43.8,71.6,1,0,Modern,KSA,1,16,29.73
101090,12/01/2024 08:15,Cairo-Zamalek,Sweet Koshary Mix,Medium,133.29,11,0,Pistachio,52149,51,,Silver,Cash,In-store,42,14.9,145,33.1,33.1,1,0,Signature,Greater Cairo,1,8,205.27
106050,04/03/2024 00:15,Tanta-Saeed,Rice Pudding Nuts,Large,113.02,9,0,,56239,29,Female,Gold,Instapay,Mobile App,85,10.9,122,34.3,48.4,4,0,Traditional,Delta,0,0,142.41
106416,07/03/2024 19:45,Tanta-Saeed,Qishtouza Lotus,Medium,54.72,10,0,Nuts,54796,23,Male,None,Credit Card,Mobile App,115,3.7,122,41.6,30.3,3,0,Modern,Delta,0,19,76.61
102941,31/01/2024 15:00,Mansoura-Mashaya,Rice Pudding Oven,Medium,85.33,11,0,Nuts,58366,59,Female,Bronze,Wallet,Talabat,62,1.7,117,19.5,25.7,5,0,Traditional,Delta,0,15,131.41
100724,08/01/2024 12:45,Cairo-Nasr City,Om Ali Cream,Large,69.33,4,0,None,60711,31,Male,,Cash,Mobile App,27,10.6,126,25.6,45.3,3,0,Traditional,Greater Cairo,0,12,38.82
104385,15/02/2024 16:00,Alex-Stanly,Super B.Laban,Large,145.55,10,0,Pistachio,89041,26,Female,Gold,Wallet,Mobile App,105,14.4,148,40.7,32.6,2,0,Signature,Alexandria,0,16,203.77
100931,10/01/2024 16:30,Dubai-Marina,Om Ali Cream,Large,128.08,10,0,Nutella,74638,14,Male,Gold,Instapay,In-store,77,5.3,133,41.4,42,3,1,Traditional,UAE,0,16,179.31
102910,31/01/2024 07:15,Alex-Stanly,Ice Cream Mango,Large,50.35,4,0,Nutella,52499,40,Female,Gold,Credit Card,In-store,22,12.3,146,19,82,,0,Ice Cream,Alexandria,0,7,28.2
107846,22/03/2024 17:15,Dubai-Marina,Qishtouza Lotus,Medium,136.71,1,0,Lotus,51944,20,Male,Gold,Credit Card,In-store,31,9,124,23.1,88.4,3,0,Modern,UAE,1,17,19.14
106764,11/03/2024 10:45,Riyadh-Olaya,Ice Cream Mango,Medium,163.03,1,0,,75764,44,Female,,Cash,In-store,95,3.8,107,27.2,74.8,4,0,Ice Cream,KSA,0,10,22.82
108389,28/03/2024 09:00,Mansoura-Mashaya,Super B.Laban,Large,87.51,10,0,Nuts,78013,33,Male,Silver,Credit Card,Mobile App,76,10.3,148,19.9,31.3,3,0,Signature,Delta,0,9,122.51
106417,07/03/2024 20:00,Cairo-Nasr City,Qishtouza Nutella,Large,53.57,6,0,Nutella,50722,,Female,Bronze,Credit Card,Mobile App,86,2.6,116,36,45.1,4,0,Modern,Greater Cairo,0,20,45
100896,10/01/2024 07:45,Giza-Zayed,Sweet Koshary Mix,Small,74.18,2,0.05,Lotus,77135,69,Female,None,Credit Card,Talabat,47,7.3,102,39.8,33.9,3,0,Signature,Greater Cairo,0,7,20.77
103248,03/02/2024 19:45,Mansoura-Mashaya,Qishtouza Lotus,Small,107.65,7,0,Lotus,54294,27,Female,Silver,Wallet,Mobile App,98,6.6,105,36.5,65.6,3,0,Modern,Delta,1,19,105.5
102327,25/01/2024 05:30,Tanta-Saeed,Sweet Koshary Mix,Large,126.12,5,0,Lotus,54424,70,Male,Bronze,Wallet,ElMenus,78,0.5,106,29.9,85.4,4,0,Signature,Delta,0,5,88.28
107097,14/03/2024 22:00,Dubai-Marina,Om Ali Cream,Large,102.19,11,0,None,59772,27,Male,Silver,Credit Card,In-store,110,4.6,105,42,74.4,,0,Traditional,UAE,0,22,157.37
109506,09/04/2024 00:15,Mansoura-Mashaya,Qishtouza Nutella,Small,90.54,10,0,Pistachio,54185,13,Female,Gold,Instapay,Talabat,70,2.2,106,36.4,89.1,1,0,Modern,Delta,0,0,126.76
107582,19/03/2024 23:15,Mansoura-Mashaya,Ice Cream Mango,Medium,150.44,11,0.05,Pistachio,59178,27,Male,Bronze,Wallet,ElMenus,110,4.8,124,38.2,62.1,3,0,Ice Cream,Delta,0,23,231.68
109743,11/04/2024 11:30,Cairo-Nasr City,Qishtouza Nutella,Medium,136.01,1,0,Pistachio,87020,67,Female,Silver,Credit Card,Talabat,91,12.7,114,35,34.7,2,0,Modern,Greater Cairo,0,11,19.04
105039,22/02/2024 11:30,Alex-Stanly,Rice Pudding Nuts,Large,137.07,3,0,Nuts,69440,46,Male,Gold,Instapay,In-store,62,8.6,125,31.4,47.6,5,0,Traditional,Alexandria,0,11,57.57
106451,08/03/2024 04:30,Cairo-Zamalek,Rice Pudding Nuts,Large,100.75,6,0.15,Lotus,69151,56,Female,None,Credit Card,Mobile App,44,7.2,130,42.9,65.4,1,0,Traditional,Greater Cairo,1,4,84.63
104137,13/02/2024 02:00,Giza-Zayed,Rice Pudding Nuts,Medium,119.92,8,0,Pistachio,60113,70,Female,,Wallet,In-store,91,3.1,117,31.6,73.1,2,0,Traditional,Greater Cairo,0,2,134.31
109249,06/04/2024 08:00,Dubai-Marina,Rice Pudding Nuts,Large,46.39,8,0,Lotus,83899,,Female,,Credit Card,ElMenus,44,9.8,123,41.8,77.2,5,0,Traditional,UAE,1,8,51.96
101716,18/01/2024 20:45,Riyadh-Olaya,Rice Pudding Nuts,Medium,68.95,4,0,Nuts,71613,44,Male,,Credit Card,Mobile App,93,2.2,132,44.7,61.1,2,0,Traditional,KSA,0,20,38.61
101699,18/01/2024 16:30,Cairo-Nasr City,Ice Cream Mango,Large,88.51,2,0,Nuts,85470,34,Male,Gold,Instapay,ElMenus,115,13.9,113,29.6,75.9,,0,Ice Cream,Greater Cairo,0,16,24.78
109691,10/04/2024 22:30,Riyadh-Olaya,Qishtouza Lotus,Small,167.96,4,0,Pistachio,52043,42,,Gold,Instapay,Talabat,110,8,104,33.9,70.6,1,0,Modern,KSA,0,22,94.06
109550,09/04/2024 11:15,Giza-Zayed,Rice Pudding Oven,Large,154.44,10,0,Lotus,69691,39,Female,Silver,Credit Card,Talabat,22,12.8,105,29.1,43.7,5,0,Traditional,Greater Cairo,0,11,216.22
109972,13/04/2024 20:45,Giza-Zayed,Rice Pudding Nuts,Large,157.92,9,0,,67386,26,Female,None,Instapay,In-store,10,7.9,115,24.7,61,5,0,Traditional,Greater Cairo,1,20,198.98
108225,26/03/2024 16:00,Cairo-Zamalek,Rice Pudding Oven,Small,73.65,9,0,None,50570,56,,Gold,Credit Card,Mobile App,107,4.4,108,20.2,76,2,0,Traditional,Greater Cairo,0,16,92.8
103832,09/02/2024 21:45,Cairo-Zamalek,Om Ali Cream,Small,49.41,6,0,Lotus,80286,64,Female,Silver,Wallet,Talabat,23,9,123,25.9,25.9,1,0,Traditional,Greater Cairo,1,21,41.5
106300,06/03/2024 14:45,Cairo-Zamalek,Rice Pudding Nuts,Medium,105.77,3,0,Nuts,64407,73,Male,,Wallet,In-store,95,1.1,134,39.4,57.2,4,0,Traditional,Greater Cairo,0,14,44.42
103349,04/02/2024 21:00,Riyadh-Olaya,Rice Pudding Oven,Medium,84.23,3,0,None,66583,45,Male,Silver,Wallet,Talabat,95,13.2,139,39.9,72.1,4,0,Traditional,KSA,1,21,35.38
109519,09/04/2024 03:30,Alex-Stanly,Qishtouza Lotus,Medium,159.31,11,0,Nuts,78250,52,Female,Gold,Cash,Talabat,55,0.8,130,25.3,83.4,1,0,Modern,Alexandria,0,3,245.34
100986,11/01/2024 06:15,Cairo-Zamalek,Ice Cream Mango,Medium,50.99,2,0.15,Lotus,69808,,Male,Bronze,Cash,In-store,100,7.6,101,42.6,89,3,0,Ice Cream,Greater Cairo,0,6,14.28
101822,19/01/2024 23:15,Dubai-Marina,Qishtouza Lotus,Medium,151.35,4,0,None,70693,,Female,None,Instapay,Talabat,19,13.3,118,31,31.7,2,0,Modern,UAE,1,23,84.76
104572,17/02/2024 14:45,Cairo-Zamalek,Qishtouza Lotus,Large,77.93,6,0,Pistachio,84889,16,Male,Silver,Wallet,ElMenus,119,10.1,121,21.1,24.6,4,0,Modern,Greater Cairo,1,14,65.46
100588,07/01/2024 02:45,Alex-Stanly,Qishtouza Lotus,Large,92.43,10,0.05,Nutella,88238,38,,Silver,Cash,Mobile App,93,3.2,123,39.4,28.7,1,0,Modern,Alexandria,1,2,129.4
109758,11/04/2024 15:15,Tanta-Saeed,Ice Cream Mango,Medium,71.86,4,0,None,55506,50,,,Instapay,Talabat,30,6.7,105,21.6,52.6,1,0,Ice Cream,Delta,0,15,40.24
105078,22/02/2024 21:15,Riyadh-Olaya,Sweet Koshary Mix,Medium,91.54,9,0.05,None,68979,,Male,Bronze,Instapay,ElMenus,89,13.7,120,33.8,43.8,1,0,Signature,KSA,0,21,115.34
107783,22/03/2024 01:30,Cairo-Zamalek,Qishtouza Nutella,Medium,153.59,2,0,Pistachio,56820,,,None,Instapay,Mobile App,62,8.3,102,17.5,56.2,2,0,Modern,Greater Cairo,1,1,43.01
108324,27/03/2024 16:45,Dubai-Marina,Super B.Laban,Medium,49.03,5,0,Nuts,69425,51,Female,Bronze,Credit Card,Mobile App,105,1.5,144,19.3,51.9,3,0,Signature,UAE,0,16,34.32
109523,09/04/2024 04:30,Cairo-Zamalek,Rice Pudding Oven,Medium,159.84,6,0,,84869,53,Male,,Cash,In-store,59,4.9,115,25.4,32.5,,0,Traditional,Greater Cairo,0,4,134.27
109968,13/04/2024 19:45,Riyadh-Olaya,Qishtouza Lotus,Medium,159.2,9,0,Nutella,58534,59,Male,Gold,Instapay,Talabat,111,9.2,128,44,68.1,2,0,Modern,KSA,1,19,200.59
105484,27/02/2024 02:45,Cairo-Zamalek,Ice Cream Mango,Large,137,9,0,None,61478,36,Male,Gold,Cash,Mobile App,114,13,140,22.1,75.3,2,0,Ice Cream,Greater Cairo,0,2,172.62
107747,21/03/2024 16:30,Giza-Zayed,Sweet Koshary Mix,Large,60.34,11,0,Nuts,52171,65,Female,None,Wallet,Talabat,38,5.3,126,36.4,41.6,4,0,Signature,Greater Cairo,0,16,92.92
109281,06/04/2024 16:00,Giza-Zayed,Ice Cream Mango,Medium,77.37,1,0,,65550,72,Female,None,Wallet,Talabat,40,12.6,127,26.9,38.3,4,0,Ice Cream,Greater Cairo,1,16,10.83
105515,27/02/2024 10:30,Dubai-Marina,Sweet Koshary Mix,Medium,68.17,11,0,Lotus,83117,65,Female,Bronze,Credit Card,In-store,81,3.6,141,33.8,44.7,3,0,Signature,UAE,0,10,104.98
109528,09/04/2024 05:45,Cairo-Zamalek,Rice Pudding Oven,Medium,117.64,6,0.05,Nuts,56571,,Male,Bronze,Cash,ElMenus,38,4.4,111,17.3,64.5,5,0,Traditional,Greater Cairo,0,5,98.82
108872,02/04/2024 09:45,Dubai-Marina,Super B.Laban,Medium,126.34,3,0.05,Lotus,77043,29,Male,Bronze,Credit Card,Mobile App,50,11.7,114,30.1,40.1,4,0,Signature,UAE,0,9,53.06
105554,27/02/2024 20:15,Alex-Stanly,Sweet Koshary Mix,Small,164.97,3,0.1,None,60037,72,Male,Bronze,Instapay,ElMenus,80,6.9,115,31.5,34.2,5,0,Signature,Alexandria,0,20,69.29
103558,07/02/2024 01:15,Cairo-Nasr City,Qishtouza Nutella,Large,72.36,6,0,None,78040,,Female,Gold,Wallet,Mobile App,10,12,139,25.9,47.6,1,0,Modern,Greater Cairo,0,1,60.78
101396,15/01/2024 12:45,Tanta-Saeed,Sweet Koshary Mix,Medium,61.36,8,0.15,Nutella,58598,61,Female,Silver,Credit Card,Talabat,51,8.9,112,18.1,51.4,1,0,Signature,Delta,0,12,68.72
100265,03/01/2024 18:00,Alex-Stanly,Om Ali Cream,Large,49.06,4,0,None,80851,72,Female,Bronze,Credit Card,ElMenus,16,2.6,131,16.2,33.1,2,0,Traditional,Alexandria,0,18,27.47
103548,06/02/2024 22:45,Riyadh-Olaya,Om Ali Cream,Medium,175.45,4,0,Pistachio,51184,20,,Bronze,Instapay,Mobile App,23,14,117,24.9,79.8,5,0,Traditional,KSA,0,22,98.25
106845,12/03/2024 07:00,Riyadh-Olaya,Ice Cream Mango,Medium,142.86,10,0,Nuts,86868,13,Female,Bronze,Wallet,Talabat,54,4,109,40,66.7,4,0,Ice Cream,KSA,0,7,200
107629,20/03/2024 11:00,Cairo-Nasr City,Qishtouza Lotus,Medium,41.3,8,0,Nutella,66029,28,Female,None,Credit Card,In-store,20,10.5,148,24,74.7,2,0,Modern,Greater Cairo,0,11,46.26
106789,11/03/2024 17:00,Mansoura-Mashaya,Qishtouza Lotus,Large,62.04,10,0,Lotus,61843,46,Female,Gold,Cash,ElMenus,118,8.9,136,22.6,42,,0,Modern,Delta,0,17,86.86
103070,01/02/2024 23:15,Cairo-Zamalek,Qishtouza Lotus,Medium,59.9,1,0,Nutella,61688,14,Male,Gold,Credit Card,Talabat,37,12.8,120,19.7,88.1,3,0,Modern,Greater Cairo,0,23,8.39
105026,22/02/2024 08:15,Mansoura-Mashaya,Ice Cream Mango,Large,98.61,4,0.15,Nutella,87742,53,Male,Gold,Instapay,In-store,75,11.5,128,40.9,64.7,1,0,Ice Cream,Delta,0,8,55.22
108397,28/03/2024 11:00,Giza-Zayed,Rice Pudding Nuts,Medium,117.84,11,0.05,Lotus,66882,46,Female,Silver,Wallet,ElMenus,45,12.6,134,26,64.6,2,0,Traditional,Greater Cairo,0,11,181.47
103865,10/02/2024 06:00,Giza-Zayed,Om Ali Cream,Large,150.76,11,0.05,Nutella,68514,,Female,Bronze,Wallet,ElMenus,23,7.7,140,31.1,87,5,1,Traditional,Greater Cairo,1,6,232.17
109073,04/04/2024 12:00,Cairo-Zamalek,Qishtouza Lotus,Medium,109.56,7,0,None,65640,56,Female,Bronze,Wallet,Talabat,54,14.2,110,28.9,53.9,4,0,Modern,Greater Cairo,0,12,107.37
102401,26/01/2024 00:00,Mansoura-Mashaya,Om Ali Cream,Large,61.26,7,0,Nuts,59425,50,,None,Cash,ElMenus,23,10.8,104,34,47.8,1,0,Traditional,Delta,1,0,60.03
106275,06/03/2024 08:30,Riyadh-Olaya,Qishtouza Lotus,Large,106.6,6,0,Nuts,55117,17,Female,Gold,Wallet,ElMenus,97,7.6,119,32.1,86.2,3,0,Modern,KSA,0,8,89.54
108485,29/03/2024 09:00,Cairo-Nasr City,Rice Pudding Nuts,Medium,147.47,11,0,None,67540,37,Male,Gold,Wallet,Talabat,108,4.7,146,35.7,68.4,5,0,Traditional,Greater Cairo,1,9,227.1
103712,08/02/2024 15:45,Mansoura-Mashaya,Sweet Koshary Mix,Small,179.1,1,0,Pistachio,79876,26,Female,,Wallet,In-store,53,8.7,134,43.1,69.6,2,0,Signature,Delta,0,15,25.07
100247,03/01/2024 13:30,Cairo-Nasr City,Ice Cream Mango,Small,113.6,8,0,Lotus,66955,72,,Bronze,Instapay,Mobile App,67,7.6,106,38.8,73.2,2,0,Ice Cream,Greater Cairo,0,13,127.23
101595,17/01/2024 14:30,Giza-Zayed,Rice Pudding Oven,Large,131.74,6,0.05,,53554,53,Male,Silver,Instapay,ElMenus,63,11.8,108,43.5,41.4,1,0,Traditional,Greater Cairo,0,14,110.66
