Transaction_ID,Date_Time,Branch,Product_Name,Size,Unit_Price,Quantity,Discount_Rate,Topping_Type,Customer_ID,Customer_Age,Customer_Gender,Membership_Status,Payment_Method,Order_Source,Delivery_Time_Min,Delivery_Distance_KM,Staff_ID,Temperature_Celsius,Humidity_Percent,Store_Rating,Is_Public_Holiday,Category,Region,Is_Weekend,Hour_of_Day,Tax_Amount,Total_Revenue,Year,month,day,Shift,Discount_Group,Temperature_Group
108293,2024-03-27 09:00:00,Mansoura-Mashaya,Rice Pudding Oven,Medium,142.68,5,0.1,Lotus,85389,12.0,Male,Silver,Instapay,Talabat,97,5.1,128,37.5,38.3,1.0,0,Traditional,Delta,0,9,99.88,813.2800000000001,2024,3,27,Morning,Medium Discount,Hot
109221,2024-04-06 01:00:00,Alex-Stanly,Qishtouza Lotus,Medium,47.86,10,0.15,Lotus,71724,19.0,Male,Gold,Instapay,ElMenus,69,13.9,147,43.8,34.1,3.0,0,Modern,Alexandria,1,1,67.0,545.6,2024,4,6,Late Night,Medium Discount,Hot
104729,2024-02-19 06:00:00,Mansoura-Mashaya,Qishtouza Lotus,Large,174.29,2,0.0,Pistachio,74050,42.0,Female,Bronze,Cash,Talabat,73,2.2,136,21.7,54.8,3.0,0,Modern,Delta,0,6,48.8,397.38,2024,2,19,Morning,No Discount,Moderate
105495,2024-02-27 05:30:00,Alex-Stanly,Om Ali Cream,Medium,50.36,4,0.0,none,65846,56.0,Male,Silver,Cash,Mobile App,97,11.6,130,36.4,68.9,3.0,0,Traditional,Alexandria,0,5,28.2,229.64,2024,2,27,Morning,No Discount,Hot
105756,2024-02-29 22:45:00,Mansoura-Mashaya,Super B.Laban,Large,48.37,7,0.0,Nutella,69759,57.0,Female,Silver,Wallet,Talabat,80,13.9,135,30.0,67.6,5.0,0,Signature,Delta,0,22,47.4,385.98999999999995,2024,2,29,Late Night,No Discount,Hot
107563,2024-03-19 18:30:00,Cairo-Nasr City,Om Ali Cream,Medium,126.3,8,0.0,Nuts,75016,12.0,Female,Silver,Instapay,Talabat,10,2.8,129,43.3,59.0,4.0,0,Traditional,Greater Cairo,0,18,141.46,1151.86,2024,3,19,Evening,No Discount,Hot
103790,2024-02-09 11:15:00,Mansoura-Mashaya,Qishtouza Lotus,Medium,114.65,5,0.15,none,66236,46.0,Female,Gold,Instapay,Mobile App,56,11.7,111,44.4,56.4,1.0,0,Modern,Delta,1,11,80.26,653.51,2024,2,9,Morning,Medium Discount,Hot
102221,2024-01-24 03:00:00,Riyadh-Olaya,Super B.Laban,Small,75.41,8,0.0,Pistachio,75133,43.5,Male,Unknown,Cash,ElMenus,68,14.3,109,36.9,70.5,2.0,0,Signature,KSA,0,3,84.46,687.74,2024,1,24,Late Night,No Discount,Hot
105076,2024-02-22 20:45:00,Mansoura-Mashaya,Ice Cream Mango,Medium,91.66,7,0.1,Nuts,85219,26.0,Female,Silver,Credit Card,ElMenus,114,13.4,111,42.3,54.8,3.0,0,Ice Cream,Delta,0,20,89.83,731.45,2024,2,22,Evening,Medium Discount,Hot
102332,2024-01-25 06:45:00,Cairo-Zamalek,Ice Cream Mango,Large,64.38,2,0.0,none,72039,73.0,Male,Unknown,Cash,ElMenus,84,4.1,142,44.7,50.2,3.0,0,Ice Cream,Greater Cairo,0,6,18.03,146.79,2024,1,25,Morning,No Discount,Hot
105395,2024-02-26 04:30:00,Giza-Zayed,Qishtouza Nutella,Large,91.15,10,0.0,none,87971,43.5,Male,Bronze,Credit Card,ElMenus,51,3.8,106,34.0,48.8,2.0,0,Modern,Greater Cairo,0,4,127.61,1039.11,2024,2,26,Late Night,No Discount,Hot
107440,2024-03-18 11:45:00,Cairo-Zamalek,Om Ali Cream,Large,161.86,9,0.0,Nutella,65500,27.0,Female,Gold,Instapay,Mobile App,83,12.2,147,39.5,69.9,4.0,0,Traditional,Greater Cairo,0,11,203.94,1660.6800000000003,2024,3,18,Morning,No Discount,Hot
108068,2024-03-25 00:45:00,Cairo-Nasr City,Sweet Koshary Mix,Medium,112.94,1,0.15,none,83927,73.0,Male,Bronze,Credit Card,ElMenus,101,8.3,105,42.2,52.4,4.0,0,Signature,Greater Cairo,0,0,15.81,128.75,2024,3,25,Late Night,Medium Discount,Hot
107091,2024-03-14 20:30:00,Dubai-Marina,Super B.Laban,Small,155.34,1,0.0,Nutella,64464,45.0,Male,Gold,Instapay,ElMenus,117,1.9,101,33.0,62.9,4.0,0,Signature,UAE,0,20,21.75,177.09,2024,3,14,Evening,No Discount,Hot
109337,2024-04-07 06:00:00,Dubai-Marina,Om Ali Cream,Medium,66.7,2,0.0,Lotus,81483,32.0,Male,Silver,Wallet,In-store,40,14.6,146,40.0,41.3,3.0,0,Traditional,UAE,1,6,18.68,152.08,2024,4,7,Morning,No Discount,Hot
104089,2024-02-12 14:00:00,Cairo-Zamalek,Super B.Laban,Small,83.7,-5,0.05,Lotus,64938,64.0,Female,Gold,Cash,Talabat,64,3.6,126,30.4,23.6,3.0,0,Signature,Greater Cairo,0,14,105.46,-313.04,2024,2,12,Afternoon,Low Discount,Hot
101968,2024-01-21 11:45:00,Riyadh-Olaya,Rice Pudding Nuts,Small,150.07,9,0.05,Pistachio,71623,64.0,Female,Gold,Credit Card,Talabat,111,10.9,144,27.7,56.7,4.0,1,Traditional,KSA,1,11,189.09,1539.7199999999998,2024,1,21,Morning,Low Discount,Hot
109364,2024-04-07 12:45:00,Tanta-Saeed,Om Ali Cream,Medium,174.41,10,0.0,none,57179,20.0,Female,Silver,Cash,In-store,102,12.4,121,32.3,23.8,4.0,0,Traditional,Delta,1,12,244.17,1988.27,2024,4,7,Afternoon,No Discount,Hot
109797,2024-04-12 01:00:00,Cairo-Nasr City,Om Ali Cream,Large,166.21,10,0.0,Pistachio,70600,55.0,Male,Gold,Cash,ElMenus,19,9.0,121,28.3,44.1,2.0,0,Traditional,Greater Cairo,1,1,232.69,1894.7900000000002,2024,4,12,Late Night,No Discount,Hot
106758,2024-03-11 09:15:00,Cairo-Zamalek,Rice Pudding Oven,Large,149.07,7,0.0,Nutella,61483,39.0,Male,Gold,Instapay,Mobile App,68,4.5,128,28.4,61.4,2.0,0,Traditional,Greater Cairo,0,9,146.09,1189.58,2024,3,11,Morning,No Discount,Hot
109587,2024-04-09 20:30:00,Dubai-Marina,Sweet Koshary Mix,Large,82.05,11,0.0,none,60854,40.0,Male,Gold,Cash,ElMenus,32,7.3,137,16.0,31.7,2.0,0,Signature,UAE,0,20,126.36,1028.9099999999999,2024,4,9,Evening,No Discount,Cold
104366,2024-02-15 11:15:00,Cairo-Nasr City,Rice Pudding Nuts,Medium,45.63,6,0.15,none,73000,20.0,Female,Gold,Wallet,Talabat,112,9.0,113,30.6,48.9,5.0,0,Traditional,Greater Cairo,0,11,38.33,312.11,2024,2,15,Morning,Medium Discount,Hot
107000,2024-03-13 21:45:00,Dubai-Marina,Rice Pudding Nuts,Small,54.13,3,0.0,none,71318,32.0,Female,Gold,Instapay,Talabat,62,2.2,125,42.7,79.3,3.0,0,Traditional,UAE,0,21,22.73,185.12,2024,3,13,Evening,No Discount,Hot
100424,2024-01-05 09:45:00,Alex-Stanly,Qishtouza Lotus,Medium,116.71,10,0.0,Nuts,85951,34.0,Male,Gold,Cash,Mobile App,106,4.4,141,26.4,77.6,2.0,0,Modern,Alexandria,1,9,163.39,1330.4899999999998,2024,1,5,Morning,No Discount,Hot
100281,2024-01-03 22:00:00,Giza-Zayed,Ice Cream Mango,Medium,72.23,6,0.05,none,60460,61.0,Male,Silver,Credit Card,Talabat,20,1.1,139,21.1,66.0,4.0,0,Ice Cream,Greater Cairo,0,22,60.67,494.05,2024,1,3,Late Night,Low Discount,Moderate
101905,2024-01-20 20:00:00,Dubai-Marina,Super B.Laban,Large,137.37,10,0.0,Nutella,85577,48.0,Male,Gold,Wallet,Mobile App,95,9.8,122,26.5,56.6,4.0,0,Signature,UAE,1,20,192.32,1566.02,2024,1,20,Evening,No Discount,Hot
100596,2024-01-07 04:45:00,Giza-Zayed,Ice Cream Mango,Large,65.01,5,0.0,Lotus,72243,13.0,Male,Silver,Cash,Mobile App,50,5.2,149,18.6,52.5,2.0,0,Ice Cream,Greater Cairo,1,4,45.51,370.56,2024,1,7,Late Night,No Discount,Cold
108580,2024-03-30 08:45:00,Giza-Zayed,Qishtouza Nutella,Medium,92.18,3,0.0,none,59693,60.0,Male,Bronze,Wallet,ElMenus,33,14.1,122,34.7,60.5,2.0,0,Modern,Greater Cairo,1,8,38.72,315.26,2024,3,30,Morning,No Discount,Hot
103918,2024-02-10 19:15:00,Giza-Zayed,Super B.Laban,Large,117.46,3,0.0,Pistachio,83012,43.5,Male,Gold,Credit Card,In-store,20,4.6,102,24.8,40.8,1.0,0,Signature,Greater Cairo,1,19,49.33,401.71,2024,2,10,Evening,No Discount,Moderate
106143,2024-03-04 23:30:00,Riyadh-Olaya,Qishtouza Nutella,Large,146.28,2,0.0,Pistachio,66354,50.0,Male,Gold,Credit Card,ElMenus,99,5.7,121,22.9,54.3,1.0,0,Modern,KSA,0,23,40.96,333.52,2024,3,4,Late Night,No Discount,Moderate
105662,2024-02-28 23:15:00,Giza-Zayed,Om Ali Cream,Small,54.5,4,0.05,none,76695,74.0,Female,Silver,Instapay,Talabat,33,2.7,125,32.8,80.4,2.0,0,Traditional,Greater Cairo,0,23,30.52,248.52,2024,2,28,Late Night,Low Discount,Hot
105779,2024-03-01 04:30:00,Riyadh-Olaya,Ice Cream Mango,Small,132.12,3,0.0,Lotus,55092,43.5,Male,Unknown,Cash,Mobile App,117,9.3,131,18.1,44.5,3.0,0,Ice Cream,KSA,1,4,55.49,451.85,2024,3,1,Late Night,No Discount,Cold
103619,2024-02-07 16:30:00,Mansoura-Mashaya,Rice Pudding Nuts,Small,104.55,8,0.1,Pistachio,76346,30.0,Female,Gold,Cash,Mobile App,16,11.9,129,37.5,81.8,3.0,0,Traditional,Delta,0,16,117.1,953.5,2024,2,7,Afternoon,Medium Discount,Hot
106846,2024-03-12 07:15:00,Giza-Zayed,Qishtouza Nutella,Medium,46.5,9,0.0,Lotus,74117,16.0,Male,Bronze,Cash,ElMenus,30,9.8,137,41.8,83.1,3.0,0,Modern,Greater Cairo,0,7,58.59,477.09000000000003,2024,3,12,Morning,No Discount,Hot
100840,2024-01-09 17:45:00,Mansoura-Mashaya,Om Ali Cream,Medium,121.8,9,0.0,Nuts,61849,37.0,Female,Silver,Wallet,Mobile App,105,2.4,113,43.4,51.1,3.0,0,Traditional,Delta,0,17,153.47,1249.67,2024,1,9,Evening,No Discount,Hot
104597,2024-02-17 21:00:00,Giza-Zayed,Sweet Koshary Mix,Large,110.27,11,0.0,Nutella,67544,43.5,Male,Gold,Cash,ElMenus,61,7.3,131,33.7,28.5,2.0,0,Signature,Greater Cairo,1,21,169.82,1382.79,2024,2,17,Evening,No Discount,Hot
107497,2024-03-19 02:00:00,Cairo-Zamalek,Rice Pudding Nuts,Medium,97.65,9,0.0,Pistachio,74553,43.5,Female,Unknown,Credit Card,Talabat,104,6.1,110,44.7,48.0,3.0,0,Traditional,Greater Cairo,0,2,123.04,1001.89,2024,3,19,Late Night,No Discount,Hot
100142,2024-01-02 11:15:00,Cairo-Nasr City,Rice Pudding Nuts,Medium,64.34,8,0.15,Lotus,85941,20.0,Male,Unknown,Credit Card,ElMenus,15,1.8,119,33.2,75.6,4.0,0,Traditional,Greater Cairo,0,11,72.06,586.78,2024,1,2,Morning,Medium Discount,Hot
102598,2024-01-28 01:15:00,Mansoura-Mashaya,Qishtouza Nutella,Medium,154.6,5,0.0,Pistachio,88700,33.0,Male,Bronze,Credit Card,Mobile App,54,8.6,147,25.2,73.7,3.0,0,Modern,Delta,1,1,108.22,881.22,2024,1,28,Late Night,No Discount,Hot
106702,2024-03-10 19:15:00,Cairo-Zamalek,Ice Cream Mango,Small,57.72,8,0.0,Nuts,62392,23.0,Male,Bronze,Cash,Talabat,61,1.8,121,18.3,66.6,3.0,0,Ice Cream,Greater Cairo,1,19,64.65,526.41,2024,3,10,Evening,No Discount,Cold
107757,2024-03-21 19:00:00,Dubai-Marina,Rice Pudding Oven,Large,86.33,6,0.1,Nutella,83595,49.0,Female,Bronze,Instapay,ElMenus,30,3.2,131,31.9,58.6,2.0,0,Traditional,UAE,0,19,72.52,590.5,2024,3,21,Evening,Medium Discount,Hot
101378,2024-01-15 08:15:00,Mansoura-Mashaya,Rice Pudding Nuts,Medium,144.33,7,0.0,Lotus,79444,36.0,Female,Gold,Credit Card,Mobile App,82,5.5,131,29.0,89.4,4.0,0,Traditional,Delta,0,8,141.44,1151.75,2024,1,15,Morning,No Discount,Hot
103675,2024-02-08 06:30:00,Dubai-Marina,Rice Pudding Nuts,Large,111.44,11,0.0,none,83044,14.0,Female,Silver,Cash,ElMenus,87,8.0,127,39.6,78.8,5.0,0,Traditional,UAE,0,6,171.62,1397.46,2024,2,8,Morning,No Discount,Hot
108771,2024-04-01 08:30:00,Giza-Zayed,Om Ali Cream,Medium,168.01,10,0.0,Nuts,67870,46.0,Male,Silver,Wallet,ElMenus,98,4.8,123,38.6,50.5,3.0,0,Traditional,Greater Cairo,0,8,235.21,1915.31,2024,4,1,Morning,No Discount,Hot
109896,2024-04-13 01:45:00,Giza-Zayed,Qishtouza Nutella,Large,148.33,2,0.05,Pistachio,74911,60.0,Male,Bronze,Wallet,Mobile App,97,13.9,111,18.1,75.5,5.0,0,Modern,Greater Cairo,1,1,41.53,338.19000000000005,2024,4,13,Late Night,Low Discount,Cold
106363,2024-03-07 06:30:00,Mansoura-Mashaya,Qishtouza Lotus,Large,146.1,6,0.1,Nuts,72956,51.0,Female,Silver,Instapay,In-store,60,12.0,115,17.2,22.1,1.0,0,Modern,Delta,0,6,122.72,999.3199999999999,2024,3,7,Morning,Medium Discount,Cold
104742,2024-02-19 09:15:00,Tanta-Saeed,Qishtouza Nutella,Medium,73.71,10,0.0,Nutella,53211,67.0,Female,Gold,Instapay,Mobile App,95,8.2,117,36.8,61.6,3.0,0,Modern,Delta,0,9,103.19,840.29,2024,2,19,Morning,No Discount,Hot
103809,2024-02-09 16:00:00,Cairo-Nasr City,Rice Pudding Nuts,Medium,83.44,1,0.0,none,83000,48.0,Female,Bronze,Wallet,Mobile App,119,14.3,125,25.4,33.5,2.0,0,Traditional,Greater Cairo,1,16,11.68,95.12,2024,2,9,Afternoon,No Discount,Hot
101139,2024-01-12 20:30:00,Giza-Zayed,Rice Pudding Oven,Medium,63.01,5,0.15,none,51033,30.0,Male,Unknown,Wallet,ElMenus,119,11.9,119,32.9,77.9,3.0,0,Traditional,Greater Cairo,1,20,44.11,359.16,2024,1,12,Evening,Medium Discount,Hot
102258,2024-01-24 12:15:00,Tanta-Saeed,Rice Pudding Oven,Medium,93.85,10,0.0,none,59264,43.5,Female,Bronze,Cash,ElMenus,15,13.8,129,37.2,50.2,2.0,0,Traditional,Delta,0,12,131.39,1069.8899999999999,2024,1,24,Afternoon,No Discount,Hot
107866,2024-03-22 22:15:00,Mansoura-Mashaya,Super B.Laban,Small,43.64,3,0.0,Lotus,82863,12.0,Female,Bronze,Instapay,Mobile App,26,10.7,147,38.5,53.8,4.0,0,Signature,Delta,1,22,18.33,149.25,2024,3,22,Late Night,No Discount,Hot
101788,2024-01-19 14:45:00,Giza-Zayed,Qishtouza Lotus,Medium,115.46,10,0.0,none,73916,33.0,Female,Silver,Wallet,In-store,92,13.9,134,27.6,55.4,5.0,0,Modern,Greater Cairo,1,14,161.64,1316.2399999999998,2024,1,19,Afternoon,No Discount,Hot
103939,2024-02-11 00:30:00,Mansoura-Mashaya,Rice Pudding Oven,Medium,79.52,7,0.1,Nutella,85919,43.5,Female,Unknown,Instapay,Mobile App,86,9.2,121,36.3,35.4,5.0,0,Traditional,Delta,1,0,77.93,634.5699999999999,2024,2,11,Late Night,Medium Discount,Hot
109317,2024-04-07 01:00:00,Cairo-Zamalek,Qishtouza Nutella,Small,91.79,11,0.0,Nutella,57256,68.0,Male,Gold,Credit Card,Talabat,47,13.9,118,33.2,36.8,2.0,1,Modern,Greater Cairo,1,1,141.36,1151.0500000000002,2024,4,7,Late Night,No Discount,Hot
104647,2024-02-18 09:30:00,Riyadh-Olaya,Sweet Koshary Mix,Large,140.33,3,0.1,none,66817,20.0,Female,Unknown,Wallet,ElMenus,14,1.7,103,27.7,23.1,3.0,0,Signature,KSA,1,9,58.94,479.93,2024,2,18,Morning,Medium Discount,Hot
100460,2024-01-05 18:45:00,Alex-Stanly,Super B.Laban,Medium,101.96,5,0.0,none,78734,16.0,Female,Unknown,Instapay,Talabat,102,1.9,103,16.1,41.2,4.0,0,Signature,Alexandria,1,18,71.37,581.17,2024,1,5,Evening,No Discount,Cold
106116,2024-03-04 16:45:00,Alex-Stanly,Sweet Koshary Mix,Large,48.05,2,0.1,none,76551,28.0,Female,Unknown,Cash,In-store,11,8.5,141,43.5,52.4,3.0,0,Signature,Alexandria,0,16,13.45,109.55,2024,3,4,Afternoon,Medium Discount,Hot
109543,2024-04-09 09:30:00,Giza-Zayed,Rice Pudding Nuts,Small,165.35,9,0.0,none,54819,27.0,Male,Unknown,Credit Card,ElMenus,94,13.9,118,36.9,80.5,3.0,1,Traditional,Greater Cairo,0,9,208.34,1696.4899999999998,2024,4,9,Morning,No Discount,Hot
100949,2024-01-10 21:00:00,Tanta-Saeed,Qishtouza Lotus,Medium,70.03,1,0.0,Nutella,66663,62.0,Female,Gold,Wallet,Talabat,57,9.7,141,28.0,66.9,3.0,0,Modern,Delta,0,21,9.8,79.83,2024,1,10,Evening,No Discount,Hot
103701,2024-02-08 13:00:00,Alex-Stanly,Qishtouza Nutella,Large,160.24,3,0.0,Nuts,79366,43.5,Male,Unknown,Cash,ElMenus,37,10.4,112,37.2,34.7,2.0,0,Modern,Alexandria,0,13,67.3,548.02,2024,2,8,Afternoon,No Discount,Hot
101337,2024-01-14 22:00:00,Alex-Stanly,Om Ali Cream,Medium,136.05,7,0.0,Lotus,77564,74.0,Male,Unknown,Credit Card,ElMenus,46,1.4,143,40.2,83.2,3.0,0,Traditional,Alexandria,1,22,133.33,1085.68,2024,1,14,Late Night,No Discount,Hot
106371,2024-03-07 08:30:00,Dubai-Marina,Qishtouza Lotus,Medium,51.12,5,0.0,Lotus,51897,67.0,Female,Silver,Wallet,ElMenus,10,12.4,122,34.5,52.7,4.0,0,Modern,UAE,0,8,35.78,291.38,2024,3,7,Morning,No Discount,Hot
104629,2024-02-18 05:00:00,Alex-Stanly,Super B.Laban,Medium,171.24,8,0.15,Lotus,73378,26.0,Male,Silver,Wallet,Mobile App,115,14.7,117,36.4,54.2,3.0,0,Signature,Alexandria,1,5,191.79,1561.71,2024,2,18,Morning,Medium Discount,Hot
106287,2024-03-06 11:30:00,Cairo-Nasr City,Super B.Laban,Large,86.51,4,0.15,Lotus,74086,55.0,Male,Gold,Credit Card,In-store,84,11.0,104,29.1,62.5,2.0,0,Signature,Greater Cairo,0,11,48.45,394.49,2024,3,6,Morning,Medium Discount,Hot
105926,2024-03-02 17:15:00,Giza-Zayed,Rice Pudding Oven,Large,53.42,10,0.15,Lotus,87489,55.0,Female,Gold,Cash,ElMenus,58,9.5,146,31.1,61.6,2.0,0,Traditional,Greater Cairo,1,17,74.79,608.99,2024,3,2,Evening,Medium Discount,Hot
105935,2024-03-02 19:30:00,Dubai-Marina,Super B.Laban,Medium,141.87,8,0.0,none,61609,37.0,Male,Silver,Credit Card,In-store,18,1.2,149,17.6,49.9,1.0,0,Signature,UAE,1,19,158.89,1293.85,2024,3,2,Evening,No Discount,Cold
106041,2024-03-03 22:00:00,Tanta-Saeed,Qishtouza Nutella,Small,82.88,10,0.0,Nuts,56403,13.0,Female,Unknown,Wallet,Talabat,96,7.0,106,29.4,58.7,4.0,0,Modern,Delta,1,22,116.03,944.8299999999999,2024,3,3,Late Night,No Discount,Hot
100442,2024-01-05 14:15:00,Riyadh-Olaya,Qishtouza Nutella,Large,77.48,2,0.0,none,83958,55.0,Female,Bronze,Credit Card,ElMenus,107,1.2,146,19.0,77.4,3.0,0,Modern,KSA,1,14,21.69,176.65,2024,1,5,Afternoon,No Discount,Cold
106660,2024-03-10 08:45:00,Alex-Stanly,Rice Pudding Oven,Small,71.2,1,0.0,none,82360,24.0,Male,Gold,Credit Card,Mobile App,27,8.9,142,36.8,46.3,2.0,0,Traditional,Alexandria,1,8,9.97,81.17,2024,3,10,Morning,No Discount,Hot
101603,2024-01-17 16:30:00,Cairo-Zamalek,Super B.Laban,Large,141.86,9,0.0,Pistachio,79287,34.0,Female,Silver,Cash,Mobile App,59,1.5,115,31.2,62.6,3.0,0,Signature,Greater Cairo,0,16,178.74,1455.4800000000002,2024,1,17,Afternoon,No Discount,Hot
102239,2024-01-24 07:30:00,Giza-Zayed,Qishtouza Nutella,Medium,151.05,8,0.0,none,54944,43.5,Female,Bronze,Credit Card,ElMenus,10,5.3,146,43.8,63.6,4.0,0,Modern,Greater Cairo,0,7,169.18,1377.5800000000002,2024,1,24,Morning,No Discount,Hot
100640,2024-01-07 15:45:00,Riyadh-Olaya,Rice Pudding Oven,Medium,53.05,3,0.1,none,71060,30.0,Female,Gold,Instapay,In-store,42,13.1,149,29.1,63.6,2.0,0,Traditional,KSA,1,15,22.28,181.42999999999998,2024,1,7,Afternoon,Medium Discount,Hot
109821,2024-04-12 07:00:00,Dubai-Marina,Ice Cream Mango,Medium,162.68,-5,0.0,none,67564,58.0,Male,Unknown,Wallet,Mobile App,27,0.7,106,33.8,80.1,5.0,0,Ice Cream,UAE,1,7,159.43,-653.97,2024,4,12,Morning,No Discount,Hot
103831,2024-02-09 21:30:00,Giza-Zayed,Rice Pudding Nuts,Medium,100.36,2,0.15,Pistachio,76460,35.0,Female,Unknown,Cash,Mobile App,69,14.6,127,26.3,83.2,1.0,0,Traditional,Greater Cairo,1,21,28.1,228.82,2024,2,9,Evening,Medium Discount,Hot
109396,2024-04-07 20:45:00,Cairo-Nasr City,Rice Pudding Nuts,Medium,103.79,8,0.0,none,82775,26.0,Male,Bronze,Credit Card,Mobile App,85,9.0,104,29.2,79.4,3.0,0,Traditional,Greater Cairo,1,20,116.24,946.5600000000001,2024,4,7,Evening,No Discount,Hot
106145,2024-03-05 00:00:00,Cairo-Nasr City,Qishtouza Nutella,Medium,79.39,8,0.0,none,79304,14.0,Female,Silver,Instapay,ElMenus,24,2.1,140,37.2,75.5,1.0,0,Modern,Greater Cairo,0,0,88.92,724.04,2024,3,5,Late Night,No Discount,Hot
107986,2024-03-24 04:15:00,Dubai-Marina,Om Ali Cream,Medium,116.16,11,0.0,none,52055,40.0,Female,Gold,Credit Card,ElMenus,113,5.4,127,42.7,51.8,1.0,0,Traditional,UAE,1,4,178.89,1456.65,2024,3,24,Late Night,No Discount,Hot
109053,2024-04-04 07:00:00,Riyadh-Olaya,Om Ali Cream,Large,135.67,11,0.0,none,84021,17.0,Female,Silver,Credit Card,ElMenus,40,3.0,144,20.5,45.1,5.0,0,Traditional,KSA,0,7,208.93,1701.3,2024,4,4,Morning,No Discount,Moderate
106345,2024-03-07 02:00:00,Tanta-Saeed,Ice Cream Mango,Medium,76.26,4,0.05,none,76756,46.0,Male,Bronze,Credit Card,In-store,96,10.2,143,37.4,80.3,5.0,0,Ice Cream,Delta,0,2,42.71,347.75,2024,3,7,Late Night,Low Discount,Hot
102502,2024-01-27 01:15:00,Dubai-Marina,Rice Pudding Oven,Small,55.34,9,0.1,Nuts,83974,12.0,Female,Unknown,Wallet,Mobile App,76,11.3,129,41.9,80.9,3.0,0,Traditional,UAE,1,1,69.73,567.7900000000001,2024,1,27,Late Night,Medium Discount,Hot
101959,2024-01-21 09:30:00,Mansoura-Mashaya,Qishtouza Lotus,Medium,137.89,3,0.0,none,76932,33.0,Female,Unknown,Cash,In-store,53,9.1,146,33.8,72.1,2.0,0,Modern,Delta,1,9,57.91,471.5799999999999,2024,1,21,Morning,No Discount,Hot
101071,2024-01-12 03:30:00,Mansoura-Mashaya,Super B.Laban,Medium,58.6,11,0.15,Nutella,78192,38.0,Female,Bronze,Instapay,ElMenus,15,1.0,133,25.4,78.7,1.0,0,Signature,Delta,1,3,90.24,734.84,2024,1,12,Late Night,Medium Discount,Hot
100156,2024-01-02 14:45:00,Cairo-Zamalek,Rice Pudding Oven,Medium,66.63,11,0.0,Lotus,57665,61.0,Female,Silver,Cash,ElMenus,69,14.6,144,28.7,80.8,5.0,0,Traditional,Greater Cairo,0,14,102.61,835.54,2024,1,2,Afternoon,No Discount,Hot
102296,2024-01-24 21:45:00,Giza-Zayed,Qishtouza Nutella,Large,62.29,6,0.0,Lotus,58271,70.0,Male,Gold,Instapay,ElMenus,51,14.3,127,40.5,75.8,1.0,1,Modern,Greater Cairo,0,21,52.32,426.06,2024,1,24,Evening,No Discount,Hot
109802,2024-04-12 02:15:00,Riyadh-Olaya,Qishtouza Lotus,Small,110.56,8,0.0,Nutella,70951,57.0,Male,Gold,Credit Card,ElMenus,114,12.3,101,18.4,23.2,1.0,0,Modern,KSA,1,2,123.83,1008.3100000000001,2024,4,12,Late Night,No Discount,Cold
104579,2024-02-17 16:30:00,Riyadh-Olaya,Qishtouza Lotus,Small,53.09,4,0.15,none,69389,25.0,Female,Gold,Wallet,ElMenus,71,8.1,143,43.8,71.6,1.0,0,Modern,KSA,1,16,29.73,242.09,2024,2,17,Afternoon,Medium Discount,Hot
101090,2024-01-12 08:15:00,Cairo-Zamalek,Sweet Koshary Mix,Medium,133.29,11,0.0,Pistachio,52149,51.0,Female,Silver,Cash,In-store,42,14.9,145,33.1,33.1,1.0,0,Signature,Greater Cairo,1,8,205.27,1671.4599999999998,2024,1,12,Morning,No Discount,Hot
106050,2024-03-04 00:15:00,Tanta-Saeed,Rice Pudding Nuts,Large,113.02,9,0.0,none,56239,29.0,Female,Gold,Instapay,Mobile App,85,10.9,122,34.3,48.4,4.0,0,Traditional,Delta,0,0,142.41,1159.59,2024,3,4,Late Night,No Discount,Hot
106416,2024-03-07 19:45:00,Tanta-Saeed,Qishtouza Lotus,Medium,54.72,10,0.0,Nuts,54796,23.0,Male,Unknown,Credit Card,Mobile App,115,3.7,122,41.6,30.3,3.0,0,Modern,Delta,0,19,76.61,623.8100000000001,2024,3,7,Evening,No Discount,Hot
102941,2024-01-31 15:00:00,Mansoura-Mashaya,Rice Pudding Oven,Medium,85.33,11,0.0,Nuts,58366,59.0,Female,Bronze,Wallet,Talabat,62,1.7,117,19.5,25.7,5.0,0,Traditional,Delta,0,15,131.41,1070.04,2024,1,31,Afternoon,No Discount,Cold
100724,2024-01-08 12:45:00,Cairo-Nasr City,Om Ali Cream,Large,69.33,4,0.0,none,60711,31.0,Male,Unknown,Cash,Mobile App,27,10.6,126,25.6,45.3,3.0,0,Traditional,Greater Cairo,0,12,38.82,316.14,2024,1,8,Afternoon,No Discount,Hot
104385,2024-02-15 16:00:00,Alex-Stanly,Super B.Laban,Large,145.55,10,0.0,Pistachio,89041,26.0,Female,Gold,Wallet,Mobile App,105,14.4,148,40.7,32.6,2.0,0,Signature,Alexandria,0,16,203.77,1659.27,2024,2,15,Afternoon,No Discount,Hot
100931,2024-01-10 16:30:00,Dubai-Marina,Om Ali Cream,Large,128.08,10,0.0,Nutella,74638,14.0,Male,Gold,Instapay,In-store,77,5.3,133,41.4,42.0,3.0,1,Traditional,UAE,0,16,179.31,1460.1100000000001,2024,1,10,Afternoon,No Discount,Hot
102910,2024-01-31 07:15:00,Alex-Stanly,Ice Cream Mango,Large,50.35,4,0.0,Nutella,52499,40.0,Female,Gold,Credit Card,In-store,22,12.3,146,19.0,82.0,3.0,0,Ice Cream,Alexandria,0,7,28.2,229.6,2024,1,31,Morning,No Discount,Cold
